"seed","data","criterion","method","K","silhouette","dunn","ari_true","runtime","filename"
4,"Lsun","dunnindex","kmeans_plus",5,0.537822902867191,0.055973938452984,-10,0.99080776,"Lsun-dunnindex-seed4"
4,"Lsun","dunnindex","hclust",10,0.388729887157816,0.0705328095456078,-10,0.9886767,"Lsun-dunnindex-seed4"
4,"Lsun","dunnindex","gmm",3,0.439361969849105,0.117052395539751,1,0.232960956,"Lsun-dunnindex-seed4"
4,"Lsun","dunnindex","dbscan",0.4,0.439361969849105,0.117052395539751,-10,0.442195731,"Lsun-dunnindex-seed4"
5,"Lsun","dunnindex","True",3,0.439361969849105,0.117052395539751,1,0,"Lsun-dunnindex-seed5"
5,"Lsun","dunnindex","ICOT_local",3,0.439361969849105,0.117052395539751,1,565.996621101,"Lsun-dunnindex-seed5"
5,"Lsun","dunnindex","OCT",5,0.537822902867191,0.055973938452984,-10,0.170411335,"Lsun-dunnindex-seed5"
5,"Lsun","dunnindex","kmeans_plus",5,0.537822902867191,0.055973938452984,-10,1.009230681,"Lsun-dunnindex-seed5"
5,"Lsun","dunnindex","hclust",10,0.388729887157816,0.0705328095456078,-10,1.07998501,"Lsun-dunnindex-seed5"
5,"Lsun","dunnindex","gmm",3,0.439361969849105,0.117052395539751,1,0.228605731,"Lsun-dunnindex-seed5"
5,"Lsun","dunnindex","dbscan",0.4,0.439361969849105,0.117052395539751,-10,0.47400528,"Lsun-dunnindex-seed5"
1,"Lsun","silhouette","True",3,0.439361969849105,0.117052395539751,1,0,"Lsun-silhouette-seed1"
1,"Lsun","silhouette","ICOT_local",4,0.567264001289883,0.0118783726321066,-10,369.675283983,"Lsun-silhouette-seed1"
1,"Lsun","silhouette","OCT",4,0.568042743504305,0.0403839327537353,-10,0.103822453,"Lsun-silhouette-seed1"
1,"Lsun","silhouette","kmeans_plus",4,0.567756054375863,0.0334806335192715,-10,0.998315203,"Lsun-silhouette-seed1"
1,"Lsun","silhouette","hclust",4,0.55382633725405,0.0574987497323895,-10,1.286100034,"Lsun-silhouette-seed1"
1,"Lsun","silhouette","gmm",6,0.538488342290546,0.0196498029352682,-10,0.205555534,"Lsun-silhouette-seed1"
1,"Lsun","silhouette","dbscan",0.4,0.439361969849105,0.117052395539751,-10,0.405036384,"Lsun-silhouette-seed1"
2,"Lsun","silhouette","True",3,0.439361969849105,0.117052395539751,1,0,"Lsun-silhouette-seed2"
2,"Lsun","silhouette","ICOT_local",4,0.567264001289883,0.0118783726321066,-10,339.623940629,"Lsun-silhouette-seed2"
2,"Lsun","silhouette","OCT",4,0.568042743504305,0.0403839327537353,-10,0.179397382,"Lsun-silhouette-seed2"
2,"Lsun","silhouette","kmeans_plus",4,0.567756054375863,0.0334806335192715,-10,0.929993274,"Lsun-silhouette-seed2"
2,"Lsun","silhouette","hclust",4,0.55382633725405,0.0574987497323895,-10,1.128639012,"Lsun-silhouette-seed2"
2,"Lsun","silhouette","gmm",6,0.53696966748165,0.0196498029352682,-10,0.196521153,"Lsun-silhouette-seed2"
2,"Lsun","silhouette","dbscan",0.4,0.439361969849105,0.117052395539751,-10,0.447453625,"Lsun-silhouette-seed2"
3,"Lsun","silhouette","True",3,0.439361969849105,0.117052395539751,1,0,"Lsun-silhouette-seed3"
3,"Lsun","silhouette","ICOT_local",4,0.567264001289883,0.0118783726321066,-10,331.608746102,"Lsun-silhouette-seed3"
3,"Lsun","silhouette","OCT",4,0.568042743504305,0.0403839327537353,-10,0.196142064,"Lsun-silhouette-seed3"
3,"Lsun","silhouette","kmeans_plus",4,0.567756054375863,0.0334806335192715,-10,0.904884632,"Lsun-silhouette-seed3"
3,"Lsun","silhouette","hclust",4,0.55382633725405,0.0574987497323895,-10,1.088716512,"Lsun-silhouette-seed3"
3,"Lsun","silhouette","gmm",6,0.53696966748165,0.0196498029352682,-10,0.190178144,"Lsun-silhouette-seed3"
3,"Lsun","silhouette","dbscan",0.4,0.439361969849105,0.117052395539751,-10,0.431721433,"Lsun-silhouette-seed3"
4,"Lsun","silhouette","True",3,0.439361969849105,0.117052395539751,1,0,"Lsun-silhouette-seed4"
4,"Lsun","silhouette","ICOT_local",4,0.567264001289883,0.0118783726321066,-10,380.078281492,"Lsun-silhouette-seed4"
4,"Lsun","silhouette","OCT",4,0.568042743504305,0.0403839327537353,-10,0.192085189,"Lsun-silhouette-seed4"
4,"Lsun","silhouette","kmeans_plus",4,0.567756054375863,0.0334806335192715,-10,1.018945576,"Lsun-silhouette-seed4"
4,"Lsun","silhouette","hclust",4,0.55382633725405,0.0574987497323895,-10,1.129704657,"Lsun-silhouette-seed4"
4,"Lsun","silhouette","gmm",6,0.537536933014318,0.0196498029352682,-10,0.197260066,"Lsun-silhouette-seed4"
4,"Lsun","silhouette","dbscan",0.4,0.439361969849105,0.117052395539751,-10,0.409616929,"Lsun-silhouette-seed4"
5,"Lsun","silhouette","True",3,0.439361969849105,0.117052395539751,1,0,"Lsun-silhouette-seed5"
5,"Lsun","silhouette","ICOT_local",4,0.567264001289883,0.0118783726321066,-10,354.304798733,"Lsun-silhouette-seed5"
5,"Lsun","silhouette","OCT",4,0.568042743504305,0.0403839327537353,-10,0.106219384,"Lsun-silhouette-seed5"
5,"Lsun","silhouette","kmeans_plus",4,0.567756054375863,0.0334806335192715,-10,0.992993816,"Lsun-silhouette-seed5"
5,"Lsun","silhouette","hclust",4,0.55382633725405,0.0574987497323895,-10,1.187474514,"Lsun-silhouette-seed5"
5,"Lsun","silhouette","gmm",6,0.53696966748165,0.0196498029352682,-10,0.198568045,"Lsun-silhouette-seed5"
5,"Lsun","silhouette","dbscan",0.4,0.439361969849105,0.117052395539751,-10,0.44497773,"Lsun-silhouette-seed5"
1,"Target","dunnindex","True",6,0.29520828013791,0.253299132982746,1,0,"Target-dunnindex-seed1"
1,"Target","dunnindex","ICOT_local",2,0.629325893855415,0.361704117131621,-10,2839.659423083,"Target-dunnindex-seed1"
1,"Target","dunnindex","OCT",7,0.523514792324567,0.0111344720727419,-10,0.243517735,"Target-dunnindex-seed1"
1,"Target","dunnindex","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.072109022,"Target-dunnindex-seed1"
1,"Target","dunnindex","hclust",5,0.50704540454747,0.54970578533082,-10,1.901273798,"Target-dunnindex-seed1"
1,"Target","dunnindex","gmm",4,0.461168823391373,0.0161886652421155,-10,0.240579135,"Target-dunnindex-seed1"
1,"Target","dunnindex","dbscan",0.4,0.273784315925229,0.116898958557831,-10,0.655879401,"Target-dunnindex-seed1"
2,"Target","dunnindex","True",6,0.29520828013791,0.253299132982746,1,0,"Target-dunnindex-seed2"
2,"Target","dunnindex","ICOT_local",2,0.629325893855415,0.361704117131621,-10,2657.409424972,"Target-dunnindex-seed2"
2,"Target","dunnindex","OCT",7,0.506318217157369,0.0105046606965424,-10,0.228839376,"Target-dunnindex-seed2"
2,"Target","dunnindex","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.869810071,"Target-dunnindex-seed2"
2,"Target","dunnindex","hclust",5,0.50704540454747,0.54970578533082,-10,1.994475468,"Target-dunnindex-seed2"
2,"Target","dunnindex","gmm",2,0.63454293652915,0.253692277038961,-10,0.240670619,"Target-dunnindex-seed2"
2,"Target","dunnindex","dbscan",0.4,0.273784315925229,0.116898958557831,-10,0.627622811,"Target-dunnindex-seed2"
3,"Target","dunnindex","True",6,0.29520828013791,0.253299132982746,1,0,"Target-dunnindex-seed3"
3,"Target","dunnindex","ICOT_local",2,0.629325893855415,0.361704117131621,-10,2818.354845456,"Target-dunnindex-seed3"
3,"Target","dunnindex","OCT",7,0.523514792324567,0.0111344720727419,-10,0.3196041,"Target-dunnindex-seed3"
3,"Target","dunnindex","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.067739652,"Target-dunnindex-seed3"
3,"Target","dunnindex","hclust",5,0.50704540454747,0.54970578533082,-10,1.929831023,"Target-dunnindex-seed3"
3,"Target","dunnindex","gmm",4,0.486044747997303,0.0188859097220341,-10,0.240888826,"Target-dunnindex-seed3"
3,"Target","dunnindex","dbscan",0.4,0.273784315925229,0.116898958557831,-10,0.659427815,"Target-dunnindex-seed3"
4,"Target","dunnindex","True",6,0.29520828013791,0.253299132982746,1,0,"Target-dunnindex-seed4"
4,"Target","dunnindex","ICOT_local",2,0.629325893855415,0.361704117131621,-10,2996.348407739,"Target-dunnindex-seed4"
4,"Target","dunnindex","OCT",7,0.506318217157369,0.0105046606965424,-10,0.334084358,"Target-dunnindex-seed4"
4,"Target","dunnindex","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.219479526,"Target-dunnindex-seed4"
4,"Target","dunnindex","hclust",5,0.50704540454747,0.54970578533082,-10,2.033458441,"Target-dunnindex-seed4"
4,"Target","dunnindex","gmm",2,0.415457798231135,0.0200539216174448,-10,0.252544108,"Target-dunnindex-seed4"
4,"Target","dunnindex","dbscan",0.4,0.273784315925229,0.116898958557831,-10,0.754086541,"Target-dunnindex-seed4"
1,"Target","silhouette","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed1"
1,"Target","silhouette","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1432.731448263,"Target-silhouette-seed1"
1,"Target","silhouette","OCT",9,0.502492471020364,0.0177518188939081,-10,0.373433779,"Target-silhouette-seed1"
1,"Target","silhouette","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,1.773604309,"Target-silhouette-seed1"
1,"Target","silhouette","hclust",2,0.618794580697906,0.266317289612333,-10,1.95196431,"Target-silhouette-seed1"
1,"Target","silhouette","gmm",8,0.545074585682122,0.00973943050192054,-10,0.239564477,"Target-silhouette-seed1"
1,"Target","silhouette","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.62664484,"Target-silhouette-seed1"
2,"Target","silhouette","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed2"
2,"Target","silhouette","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1348.033829243,"Target-silhouette-seed2"
2,"Target","silhouette","OCT",7,0.506318217157369,0.0105046606965424,-10,0.310907528,"Target-silhouette-seed2"
2,"Target","silhouette","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.98724906,"Target-silhouette-seed2"
2,"Target","silhouette","hclust",2,0.618794580697907,0.266317289612333,-10,1.671788648,"Target-silhouette-seed2"
2,"Target","silhouette","gmm",2,0.63454293652915,0.253692277038961,-10,0.217867672,"Target-silhouette-seed2"
2,"Target","silhouette","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.64766329,"Target-silhouette-seed2"
3,"Target","silhouette","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed3"
3,"Target","silhouette","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1344.10858949,"Target-silhouette-seed3"
3,"Target","silhouette","OCT",7,0.523514792324567,0.0111344720727419,-10,0.325979208,"Target-silhouette-seed3"
3,"Target","silhouette","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.979067806,"Target-silhouette-seed3"
3,"Target","silhouette","hclust",2,0.618794580697907,0.266317289612333,-10,2.0271982,"Target-silhouette-seed3"
3,"Target","silhouette","gmm",5,0.537494501563231,0.0101317526423929,-10,0.23878395,"Target-silhouette-seed3"
3,"Target","silhouette","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.8209816,"Target-silhouette-seed3"
4,"Target","silhouette","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed4"
4,"Target","silhouette","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1322.002706308,"Target-silhouette-seed4"
4,"Target","silhouette","OCT",9,0.502492471020364,0.0177518188939081,-10,0.296414064,"Target-silhouette-seed4"
4,"Target","silhouette","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,2.160993126,"Target-silhouette-seed4"
4,"Target","silhouette","hclust",2,0.618794580697907,0.266317289612333,-10,1.857578576,"Target-silhouette-seed4"
4,"Target","silhouette","gmm",6,0.537599043621473,0.00690710267841281,0.692761125331636,0.225268975,"Target-silhouette-seed4"
4,"Target","silhouette","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.645192588,"Target-silhouette-seed4"
5,"Target","silhouette","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed5"
5,"Target","silhouette","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1312.65257581,"Target-silhouette-seed5"
5,"Target","silhouette","OCT",9,0.511171328288124,0.0181285645829121,-10,0.360748769,"Target-silhouette-seed5"
5,"Target","silhouette","kmeans_plus",9,0.593493099128975,0.026778835711249,-10,2.182867969,"Target-silhouette-seed5"
5,"Target","silhouette","hclust",2,0.618794580697907,0.266317289612333,-10,1.956640106,"Target-silhouette-seed5"
5,"Target","silhouette","gmm",2,0.63454293652915,0.253692277038961,-10,0.220470252,"Target-silhouette-seed5"
5,"Target","silhouette","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.703115604,"Target-silhouette-seed5"
1,"Tetra","dunnindex","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-dunnindex-seed1"
1,"Tetra","dunnindex","ICOT_local",4,0.503541620849104,0.199662205951591,1,821.243713955,"Tetra-dunnindex-seed1"
1,"Tetra","dunnindex","OCT",4,0.503541620849104,0.199662205951591,1,0.193934253,"Tetra-dunnindex-seed1"
1,"Tetra","dunnindex","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.076759446,"Tetra-dunnindex-seed1"
1,"Tetra","dunnindex","hclust",4,0.503541620849104,0.199662205951591,1,1.087403031,"Tetra-dunnindex-seed1"
1,"Tetra","dunnindex","gmm",4,0.503541620849104,0.199662205951591,1,0.196234251,"Tetra-dunnindex-seed1"
1,"Tetra","dunnindex","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.400048847,"Tetra-dunnindex-seed1"
2,"Tetra","dunnindex","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-dunnindex-seed2"
2,"Tetra","dunnindex","ICOT_local",4,0.503541620849104,0.199662205951591,1,813.929583083,"Tetra-dunnindex-seed2"
2,"Tetra","dunnindex","OCT",4,0.503541620849104,0.199662205951591,1,0.194632675,"Tetra-dunnindex-seed2"
2,"Tetra","dunnindex","kmeans_plus",4,0.503541620849104,0.199662205951591,1,0.994384584,"Tetra-dunnindex-seed2"
2,"Tetra","dunnindex","hclust",4,0.503541620849104,0.199662205951591,1,1.185038002,"Tetra-dunnindex-seed2"
2,"Tetra","dunnindex","gmm",4,0.503541620849104,0.199662205951591,1,0.198455145,"Tetra-dunnindex-seed2"
2,"Tetra","dunnindex","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.51859663,"Tetra-dunnindex-seed2"
3,"Tetra","dunnindex","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-dunnindex-seed3"
3,"Tetra","dunnindex","ICOT_local",4,0.503541620849104,0.199662205951591,1,813.188987702,"Tetra-dunnindex-seed3"
3,"Tetra","dunnindex","OCT",4,0.503541620849104,0.199662205951591,1,0.206972523,"Tetra-dunnindex-seed3"
3,"Tetra","dunnindex","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.004815797,"Tetra-dunnindex-seed3"
3,"Tetra","dunnindex","hclust",4,0.503541620849104,0.199662205951591,1,1.028387039,"Tetra-dunnindex-seed3"
3,"Tetra","dunnindex","gmm",4,0.503541620849104,0.199662205951591,1,0.199180005,"Tetra-dunnindex-seed3"
3,"Tetra","dunnindex","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.51943777,"Tetra-dunnindex-seed3"
4,"Tetra","dunnindex","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-dunnindex-seed4"
4,"Tetra","dunnindex","ICOT_local",4,0.503541620849104,0.199662205951591,1,805.771407672,"Tetra-dunnindex-seed4"
4,"Tetra","dunnindex","OCT",4,0.503541620849104,0.199662205951591,1,0.129297667,"Tetra-dunnindex-seed4"
4,"Tetra","dunnindex","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.016477381,"Tetra-dunnindex-seed4"
4,"Tetra","dunnindex","hclust",4,0.503541620849104,0.199662205951591,1,1.111516239,"Tetra-dunnindex-seed4"
4,"Tetra","dunnindex","gmm",4,0.503541620849104,0.199662205951591,1,0.202841551,"Tetra-dunnindex-seed4"
4,"Tetra","dunnindex","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.503465802,"Tetra-dunnindex-seed4"
5,"Tetra","dunnindex","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-dunnindex-seed5"
5,"Tetra","dunnindex","ICOT_local",4,0.503541620849104,0.199662205951591,1,815.936456464,"Tetra-dunnindex-seed5"
5,"Tetra","dunnindex","OCT",4,0.503541620849104,0.199662205951591,1,0.138104138,"Tetra-dunnindex-seed5"
5,"Tetra","dunnindex","kmeans_plus",4,0.503541620849104,0.199662205951591,1,0.937036135,"Tetra-dunnindex-seed5"
5,"Tetra","dunnindex","hclust",4,0.503541620849104,0.199662205951591,1,1.169863513,"Tetra-dunnindex-seed5"
5,"Tetra","dunnindex","gmm",4,0.503541620849104,0.199662205951591,1,0.183270453,"Tetra-dunnindex-seed5"
5,"Tetra","dunnindex","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.429027204,"Tetra-dunnindex-seed5"
1,"Tetra","silhouette","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed1"
1,"Tetra","silhouette","ICOT_local",4,0.503541620849104,0.199662205951591,1,418.758635907,"Tetra-silhouette-seed1"
1,"Tetra","silhouette","OCT",4,0.503541620849104,0.199662205951591,1,0.118154731,"Tetra-silhouette-seed1"
1,"Tetra","silhouette","kmeans_plus",4,0.503541620849104,0.199662205951591,1,0.835572711,"Tetra-silhouette-seed1"
1,"Tetra","silhouette","hclust",4,0.503541620849104,0.199662205951591,1,0.60760408,"Tetra-silhouette-seed1"
1,"Tetra","silhouette","gmm",4,0.503541620849104,0.199662205951591,1,0.198577523,"Tetra-silhouette-seed1"
1,"Tetra","silhouette","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.45476169,"Tetra-silhouette-seed1"
2,"Tetra","silhouette","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed2"
2,"Tetra","silhouette","ICOT_local",4,0.503541620849104,0.199662205951591,1,370.743435316,"Tetra-silhouette-seed2"
2,"Tetra","silhouette","OCT",4,0.503541620849104,0.199662205951591,1,0.127630649,"Tetra-silhouette-seed2"
2,"Tetra","silhouette","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.070686545,"Tetra-silhouette-seed2"
2,"Tetra","silhouette","hclust",4,0.503541620849104,0.199662205951591,1,1.329829026,"Tetra-silhouette-seed2"
2,"Tetra","silhouette","gmm",4,0.503541620849104,0.199662205951591,1,0.187330742,"Tetra-silhouette-seed2"
2,"Tetra","silhouette","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.478412455,"Tetra-silhouette-seed2"
3,"Tetra","silhouette","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed3"
3,"Tetra","silhouette","ICOT_local",4,0.503541620849104,0.199662205951591,1,377.081870674,"Tetra-silhouette-seed3"
3,"Tetra","silhouette","OCT",4,0.503541620849104,0.199662205951591,1,0.211098746,"Tetra-silhouette-seed3"
3,"Tetra","silhouette","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.064071828,"Tetra-silhouette-seed3"
3,"Tetra","silhouette","hclust",4,0.503541620849104,0.199662205951591,1,1.378155657,"Tetra-silhouette-seed3"
3,"Tetra","silhouette","gmm",4,0.503541620849104,0.199662205951591,1,0.215488335,"Tetra-silhouette-seed3"
3,"Tetra","silhouette","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.454492193,"Tetra-silhouette-seed3"
4,"Tetra","silhouette","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed4"
4,"Tetra","silhouette","ICOT_local",4,0.503541620849104,0.199662205951591,1,355.256119109,"Tetra-silhouette-seed4"
4,"Tetra","silhouette","OCT",4,0.503541620849104,0.199662205951591,1,0.211269104,"Tetra-silhouette-seed4"
4,"Tetra","silhouette","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.024661585,"Tetra-silhouette-seed4"
4,"Tetra","silhouette","hclust",4,0.503541620849104,0.199662205951591,1,1.318499537,"Tetra-silhouette-seed4"
4,"Tetra","silhouette","gmm",4,0.503541620849104,0.199662205951591,1,0.200399198,"Tetra-silhouette-seed4"
4,"Tetra","silhouette","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.46702176,"Tetra-silhouette-seed4"
5,"Tetra","silhouette","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed5"
5,"Tetra","silhouette","ICOT_local",4,0.503541620849104,0.199662205951591,1,368.368516546,"Tetra-silhouette-seed5"
5,"Tetra","silhouette","OCT",4,0.503541620849104,0.199662205951591,1,0.23198216,"Tetra-silhouette-seed5"
5,"Tetra","silhouette","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.01365549,"Tetra-silhouette-seed5"
5,"Tetra","silhouette","hclust",4,0.503541620849104,0.199662205951591,1,0.92998518,"Tetra-silhouette-seed5"
5,"Tetra","silhouette","gmm",4,0.503541620849104,0.199662205951591,1,0.246116211,"Tetra-silhouette-seed5"
5,"Tetra","silhouette","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.567799554,"Tetra-silhouette-seed5"
1,"TwoDiamonds","dunnindex","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed1"
1,"TwoDiamonds","dunnindex","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,3153.668310523,"TwoDiamonds-dunnindex-seed1"
1,"TwoDiamonds","dunnindex","OCT",5,0.377906251541488,0.00640846621180902,-10,0.420638439,"TwoDiamonds-dunnindex-seed1"
1,"TwoDiamonds","dunnindex","kmeans_plus",5,0.381239330587718,0.0239803316982805,-10,2.229333202,"TwoDiamonds-dunnindex-seed1"
1,"TwoDiamonds","dunnindex","hclust",9,0.383608109048395,0.0485822120364991,-10,2.217341604,"TwoDiamonds-dunnindex-seed1"
1,"TwoDiamonds","dunnindex","gmm",8,0.337783004167253,0.0248196775839501,-10,0.245917216,"TwoDiamonds-dunnindex-seed1"
1,"TwoDiamonds","dunnindex","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.542948002,"TwoDiamonds-dunnindex-seed1"
2,"TwoDiamonds","dunnindex","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed2"
2,"TwoDiamonds","dunnindex","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,2903.286310386,"TwoDiamonds-dunnindex-seed2"
2,"TwoDiamonds","dunnindex","OCT",8,0.280787998281614,0.00296104015653984,-10,0.415118214,"TwoDiamonds-dunnindex-seed2"
2,"TwoDiamonds","dunnindex","kmeans_plus",8,0.383852911560598,0.0276744172946305,-10,2.189474873,"TwoDiamonds-dunnindex-seed2"
2,"TwoDiamonds","dunnindex","hclust",9,0.383608109048395,0.0485822120364991,-10,2.237353841,"TwoDiamonds-dunnindex-seed2"
2,"TwoDiamonds","dunnindex","gmm",9,0.341484197379253,0.0200407291437262,-10,0.255597245,"TwoDiamonds-dunnindex-seed2"
2,"TwoDiamonds","dunnindex","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.54695495,"TwoDiamonds-dunnindex-seed2"
3,"TwoDiamonds","dunnindex","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed3"
3,"TwoDiamonds","dunnindex","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,2315.357450846,"TwoDiamonds-dunnindex-seed3"
3,"TwoDiamonds","dunnindex","OCT",10,0.29967162154288,0.00296104015653984,-10,0.413939439,"TwoDiamonds-dunnindex-seed3"
3,"TwoDiamonds","dunnindex","kmeans_plus",10,0.343094095352756,0.0243273640169817,-10,1.981255915,"TwoDiamonds-dunnindex-seed3"
3,"TwoDiamonds","dunnindex","hclust",9,0.383608109048395,0.0485822120364991,-10,1.85130388,"TwoDiamonds-dunnindex-seed3"
3,"TwoDiamonds","dunnindex","gmm",7,0.340956166617424,0.0176242766974906,-10,0.224299438,"TwoDiamonds-dunnindex-seed3"
3,"TwoDiamonds","dunnindex","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.630314896,"TwoDiamonds-dunnindex-seed3"
4,"TwoDiamonds","dunnindex","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed4"
4,"TwoDiamonds","dunnindex","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,3061.826454327,"TwoDiamonds-dunnindex-seed4"
4,"TwoDiamonds","dunnindex","OCT",10,0.29967162154288,0.00296104015653984,-10,0.453963266,"TwoDiamonds-dunnindex-seed4"
4,"TwoDiamonds","dunnindex","kmeans_plus",10,0.342215827305674,0.0241828025876409,-10,2.168224306,"TwoDiamonds-dunnindex-seed4"
4,"TwoDiamonds","dunnindex","hclust",9,0.383608109048395,0.0485822120364991,-10,2.262467816,"TwoDiamonds-dunnindex-seed4"
4,"TwoDiamonds","dunnindex","gmm",10,0.349809830257623,0.0178587478097467,-10,0.260810349,"TwoDiamonds-dunnindex-seed4"
4,"TwoDiamonds","dunnindex","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.555694939,"TwoDiamonds-dunnindex-seed4"
5,"TwoDiamonds","dunnindex","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed5"
5,"TwoDiamonds","dunnindex","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,3150.566378923,"TwoDiamonds-dunnindex-seed5"
5,"TwoDiamonds","dunnindex","OCT",9,0.309531177217611,0.011418417234982,-10,0.47954892,"TwoDiamonds-dunnindex-seed5"
5,"TwoDiamonds","dunnindex","kmeans_plus",9,0.369777957956019,0.0239203012811903,-10,2.154100362,"TwoDiamonds-dunnindex-seed5"
5,"TwoDiamonds","dunnindex","hclust",9,0.383608109048395,0.0485822120364991,-10,2.594418145,"TwoDiamonds-dunnindex-seed5"
5,"TwoDiamonds","dunnindex","gmm",4,0.385948293136288,0.0237418931149128,-10,0.262183826,"TwoDiamonds-dunnindex-seed5"
5,"TwoDiamonds","dunnindex","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.603743105,"TwoDiamonds-dunnindex-seed5"
1,"TwoDiamonds","silhouette","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-silhouette-seed1"
1,"TwoDiamonds","silhouette","ICOT_local",2,0.485918709357733,0.0220048899755519,1,1426.844425707,"TwoDiamonds-silhouette-seed1"
1,"TwoDiamonds","silhouette","OCT",2,0.485918709357733,0.0220048899755519,1,0.082529091,"TwoDiamonds-silhouette-seed1"
1,"TwoDiamonds","silhouette","kmeans_plus",2,0.485918709357733,0.0220048899755519,1,2.136599755,"TwoDiamonds-silhouette-seed1"
1,"TwoDiamonds","silhouette","hclust",2,0.485259519815982,0.034080288605124,0.985037524550926,2.119337617,"TwoDiamonds-silhouette-seed1"
1,"TwoDiamonds","silhouette","gmm",2,0.485918709357733,0.0220048899755519,0,0.218361691,"TwoDiamonds-silhouette-seed1"
1,"TwoDiamonds","silhouette","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.558167603,"TwoDiamonds-silhouette-seed1"
2,"TwoDiamonds","silhouette","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-silhouette-seed2"
2,"TwoDiamonds","silhouette","ICOT_local",2,0.485918709357733,0.0220048899755519,1,1491.817587223,"TwoDiamonds-silhouette-seed2"
2,"TwoDiamonds","silhouette","OCT",2,0.485918709357733,0.0220048899755519,1,0.085911764,"TwoDiamonds-silhouette-seed2"
