"seed","data","criterion","method","K","silhouette","dunn","ari_true","runtime","filename"
4,"Atom","dunnindex","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed4"
4,"Atom","dunnindex","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,217.030295673,"Atom-dunnindex-seed4"
4,"Atom","dunnindex","OCT",3,0.442576946146258,0.0536282032498416,-10,0.373575261,"Atom-dunnindex-seed4"
4,"Atom","dunnindex","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.444951845,"Atom-dunnindex-seed4"
4,"Atom","dunnindex","hclust",9,0.576283209451983,0.0972301957730685,-10,2.255106138,"Atom-dunnindex-seed4"
4,"Atom","dunnindex","gmm",3,0.41938313665665,0.0480929311055705,-10,0.415597522,"Atom-dunnindex-seed4"
4,"Atom","dunnindex","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.192172757,"Atom-dunnindex-seed4"
5,"Atom","dunnindex","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-dunnindex-seed5"
5,"Atom","dunnindex","ICOT_local",2,0.257823150501718,0.13687273124837,1.25158008073118e-05,199.678404015,"Atom-dunnindex-seed5"
5,"Atom","dunnindex","OCT",3,0.441534002314097,0.0536282032498416,-10,0.365332239,"Atom-dunnindex-seed5"
5,"Atom","dunnindex","kmeans_plus",3,0.446194062968273,0.052142102954956,-10,2.433576239,"Atom-dunnindex-seed5"
5,"Atom","dunnindex","hclust",9,0.576283209451983,0.0972301957730685,-10,2.145141987,"Atom-dunnindex-seed5"
5,"Atom","dunnindex","gmm",3,0.364440818053443,0.0397197095883228,-10,0.253562358,"Atom-dunnindex-seed5"
5,"Atom","dunnindex","dbscan",1,-0.0597249434935304,0.0176214931762203,-10,1.163409002,"Atom-dunnindex-seed5"
1,"Atom","silhouette","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed1"
1,"Atom","silhouette","ICOT_local",7,0.517108600685626,0.0302628059411187,-10,85.529164363,"Atom-silhouette-seed1"
1,"Atom","silhouette","OCT",10,0.464143227552027,0.0264781454834692,-10,0.465577179,"Atom-silhouette-seed1"
1,"Atom","silhouette","kmeans_plus",10,0.613691066135672,0.0306303259602759,-10,2.281331636,"Atom-silhouette-seed1"
1,"Atom","silhouette","hclust",10,0.592659764621082,0.0745113561803146,-10,2.255581048,"Atom-silhouette-seed1"
1,"Atom","silhouette","gmm",8,0.567081024472932,0.0471970472863335,-10,0.217703357,"Atom-silhouette-seed1"
1,"Atom","silhouette","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.961609973,"Atom-silhouette-seed1"
2,"Atom","silhouette","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed2"
2,"Atom","silhouette","ICOT_local",7,0.51810568926834,0.031411656344777,-10,90.239795653,"Atom-silhouette-seed2"
2,"Atom","silhouette","OCT",10,0.500176255665662,0.0166126125769339,-10,0.452571507,"Atom-silhouette-seed2"
2,"Atom","silhouette","kmeans_plus",10,0.613312887864168,0.0311048280682212,-10,2.309967388,"Atom-silhouette-seed2"
2,"Atom","silhouette","hclust",10,0.592659764621082,0.0745113561803146,-10,2.150428195,"Atom-silhouette-seed2"
2,"Atom","silhouette","gmm",7,0.554286064133223,0.026344373553401,-10,0.228341647,"Atom-silhouette-seed2"
2,"Atom","silhouette","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.752478277,"Atom-silhouette-seed2"
3,"Atom","silhouette","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed3"
3,"Atom","silhouette","ICOT_local",7,0.512452889142489,0.0264781454834692,-10,120.843847488,"Atom-silhouette-seed3"
3,"Atom","silhouette","OCT",10,0.48277115457094,0.0268139620833525,-10,0.500375695,"Atom-silhouette-seed3"
3,"Atom","silhouette","kmeans_plus",10,0.614832298886275,0.038604578722138,-10,2.346818605,"Atom-silhouette-seed3"
3,"Atom","silhouette","hclust",10,0.592659764621082,0.0745113561803146,-10,2.357609862,"Atom-silhouette-seed3"
3,"Atom","silhouette","gmm",9,0.569812118131474,0.0498671389838498,-10,0.324823261,"Atom-silhouette-seed3"
3,"Atom","silhouette","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.794744352,"Atom-silhouette-seed3"
4,"Atom","silhouette","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed4"
4,"Atom","silhouette","ICOT_local",7,0.512452889142489,0.0264781454834692,-10,142.410310165,"Atom-silhouette-seed4"
4,"Atom","silhouette","OCT",10,0.489449779533288,0.0264408671515923,-10,0.491216451,"Atom-silhouette-seed4"
4,"Atom","silhouette","kmeans_plus",10,0.61497441759919,0.038604578722138,-10,2.376196896,"Atom-silhouette-seed4"
4,"Atom","silhouette","hclust",10,0.592659764621082,0.0745113561803146,-10,2.177246118,"Atom-silhouette-seed4"
4,"Atom","silhouette","gmm",10,0.569421524250431,0.0323720708452719,-10,0.390425494,"Atom-silhouette-seed4"
4,"Atom","silhouette","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.809861123,"Atom-silhouette-seed4"
5,"Atom","silhouette","True",2,0.311325057003943,0.371070999354494,1,0,"Atom-silhouette-seed5"
5,"Atom","silhouette","ICOT_local",8,0.499000002094522,0.0163834489968039,-10,82.61019618,"Atom-silhouette-seed5"
5,"Atom","silhouette","OCT",10,0.470375723951312,0.0163834489968039,-10,0.447360219,"Atom-silhouette-seed5"
5,"Atom","silhouette","kmeans_plus",10,0.614643769388578,0.0228683150851142,-10,2.434331586,"Atom-silhouette-seed5"
5,"Atom","silhouette","hclust",10,0.592659764621082,0.0745113561803146,-10,2.185331156,"Atom-silhouette-seed5"
5,"Atom","silhouette","gmm",7,0.561925798072976,0.0310235964877894,-10,0.224265177,"Atom-silhouette-seed5"
5,"Atom","silhouette","dbscan",0.8,-0.0119758941864208,0.0151986133759687,-10,0.802205218,"Atom-silhouette-seed5"
1,"Chainlink","dunnindex","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-dunnindex-seed1"
1,"Chainlink","dunnindex","ICOT_local",8,0.339026438743212,0.0107730907847841,-10,731.520284414,"Chainlink-dunnindex-seed1"
1,"Chainlink","dunnindex","OCT",8,0.322707339773334,0.0107609174304672,-10,0.52469798,"Chainlink-dunnindex-seed1"
1,"Chainlink","dunnindex","kmeans_plus",8,0.496856011600862,0.0302325601325604,-10,3.107089992,"Chainlink-dunnindex-seed1"
1,"Chainlink","dunnindex","hclust",9,0.476574415389627,0.0373478629998151,-10,2.717050371,"Chainlink-dunnindex-seed1"
1,"Chainlink","dunnindex","gmm",6,0.319416901614077,0.016896546374942,-10,0.286650858,"Chainlink-dunnindex-seed1"
1,"Chainlink","dunnindex","dbscan",0.4,0.157634784984261,0.264920484035693,-10,0.667494161,"Chainlink-dunnindex-seed1"
2,"Chainlink","dunnindex","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-dunnindex-seed2"
2,"Chainlink","dunnindex","ICOT_local",4,0.254429687663014,0.032367021345016,-10,1153.12044257,"Chainlink-dunnindex-seed2"
2,"Chainlink","dunnindex","OCT",8,0.386889892962835,0.00550903205640156,-10,0.591870787,"Chainlink-dunnindex-seed2"
2,"Chainlink","dunnindex","kmeans_plus",8,0.497376570708463,0.0302325138948685,-10,3.334464733,"Chainlink-dunnindex-seed2"
2,"Chainlink","dunnindex","hclust",9,0.476574415389627,0.0373478629998151,-10,2.78224362,"Chainlink-dunnindex-seed2"
2,"Chainlink","dunnindex","gmm",7,0.316215159644097,0.016896546374942,-10,0.299719947,"Chainlink-dunnindex-seed2"
2,"Chainlink","dunnindex","dbscan",0.4,0.157634784984261,0.264920484035693,-10,0.744475912,"Chainlink-dunnindex-seed2"
3,"Chainlink","dunnindex","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-dunnindex-seed3"
3,"Chainlink","dunnindex","ICOT_local",4,0.254429687663014,0.032367021345016,-10,624.684746352,"Chainlink-dunnindex-seed3"
3,"Chainlink","dunnindex","OCT",10,0.372936337784814,0.009365729061128,-10,0.596937153,"Chainlink-dunnindex-seed3"
3,"Chainlink","dunnindex","kmeans_plus",10,0.500516145413477,0.0302784478852165,-10,2.923835856,"Chainlink-dunnindex-seed3"
3,"Chainlink","dunnindex","hclust",9,0.476574415389627,0.0373478629998151,-10,2.598423554,"Chainlink-dunnindex-seed3"
3,"Chainlink","dunnindex","gmm",6,0.362108977812716,0.0161794097860718,-10,0.28936822,"Chainlink-dunnindex-seed3"
3,"Chainlink","dunnindex","dbscan",0.4,0.157634784984261,0.264920484035693,-10,0.697862134,"Chainlink-dunnindex-seed3"
4,"Chainlink","dunnindex","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-dunnindex-seed4"
4,"Chainlink","dunnindex","ICOT_local",4,0.254429687663014,0.032367021345016,-10,744.631486816,"Chainlink-dunnindex-seed4"
4,"Chainlink","dunnindex","OCT",8,0.322707339773334,0.0107609174304672,-10,0.633279021,"Chainlink-dunnindex-seed4"
4,"Chainlink","dunnindex","kmeans_plus",8,0.497237351196446,0.0302325601325604,-10,2.957573524,"Chainlink-dunnindex-seed4"
4,"Chainlink","dunnindex","hclust",9,0.476574415389627,0.0373478629998151,-10,2.516121269,"Chainlink-dunnindex-seed4"
4,"Chainlink","dunnindex","gmm",7,0.380699991935625,0.0189311375508174,-10,0.28110458,"Chainlink-dunnindex-seed4"
4,"Chainlink","dunnindex","dbscan",0.4,0.157634784984261,0.264920484035693,-10,0.829903943,"Chainlink-dunnindex-seed4"
5,"Chainlink","dunnindex","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-dunnindex-seed5"
5,"Chainlink","dunnindex","ICOT_local",4,0.254429687663014,0.032367021345016,-10,659.856923978,"Chainlink-dunnindex-seed5"
5,"Chainlink","dunnindex","OCT",10,0.330678816870154,0.00961284295306698,-10,0.560902283,"Chainlink-dunnindex-seed5"
5,"Chainlink","dunnindex","kmeans_plus",10,0.500804209280547,0.0307639427112836,-10,2.673297458,"Chainlink-dunnindex-seed5"
5,"Chainlink","dunnindex","hclust",9,0.476574415389627,0.0373478629998151,-10,2.556001735,"Chainlink-dunnindex-seed5"
5,"Chainlink","dunnindex","gmm",8,0.418854292258871,0.0114881835076279,-10,0.300208258,"Chainlink-dunnindex-seed5"
5,"Chainlink","dunnindex","dbscan",0.4,0.157634784984261,0.264920484035693,-10,0.552338975,"Chainlink-dunnindex-seed5"
1,"Chainlink","silhouette","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-silhouette-seed1"
1,"Chainlink","silhouette","ICOT_local",7,0.388132812302189,0.00601922069776956,-10,158.958551631,"Chainlink-silhouette-seed1"
1,"Chainlink","silhouette","OCT",10,0.316476337677694,0.0153192312168552,-10,0.567553734,"Chainlink-silhouette-seed1"
1,"Chainlink","silhouette","kmeans_plus",10,0.50127463339641,0.0253854900852975,-10,3.039630013,"Chainlink-silhouette-seed1"
1,"Chainlink","silhouette","hclust",10,0.495714338045537,0.0373478629998151,-10,2.670187023,"Chainlink-silhouette-seed1"
1,"Chainlink","silhouette","gmm",9,0.406733213590969,0.00802793061352241,-10,0.244018838,"Chainlink-silhouette-seed1"
1,"Chainlink","silhouette","dbscan",0.1,0.16840106299247,0.0273915403771608,-10,0.663878271,"Chainlink-silhouette-seed1"
2,"Chainlink","silhouette","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-silhouette-seed2"
2,"Chainlink","silhouette","ICOT_local",7,0.390648969084776,0.00626242132285389,-10,145.489116526,"Chainlink-silhouette-seed2"
2,"Chainlink","silhouette","OCT",10,0.314861128998329,0.0157529065332377,-10,0.598384287,"Chainlink-silhouette-seed2"
2,"Chainlink","silhouette","kmeans_plus",10,0.500534586398572,0.0301386810986729,-10,2.984176169,"Chainlink-silhouette-seed2"
2,"Chainlink","silhouette","hclust",10,0.495714338045537,0.0373478629998151,-10,2.574322784,"Chainlink-silhouette-seed2"
2,"Chainlink","silhouette","gmm",9,0.407055149399175,0.00821894833606118,-10,0.254885815,"Chainlink-silhouette-seed2"
2,"Chainlink","silhouette","dbscan",0.1,0.16840106299247,0.0273915403771608,-10,0.678839397,"Chainlink-silhouette-seed2"
3,"Chainlink","silhouette","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-silhouette-seed3"
3,"Chainlink","silhouette","ICOT_local",7,0.390424750748919,0.00626242132285389,-10,157.997600869,"Chainlink-silhouette-seed3"
3,"Chainlink","silhouette","OCT",10,0.372936337784814,0.009365729061128,-10,0.586245628,"Chainlink-silhouette-seed3"
3,"Chainlink","silhouette","kmeans_plus",10,0.500516145413477,0.0302784478852165,-10,2.834743152,"Chainlink-silhouette-seed3"
3,"Chainlink","silhouette","hclust",10,0.495714338045537,0.0373478629998151,-10,2.423075956,"Chainlink-silhouette-seed3"
3,"Chainlink","silhouette","gmm",10,0.411723917095878,0.00821894833606118,-10,0.246806566,"Chainlink-silhouette-seed3"
3,"Chainlink","silhouette","dbscan",0.1,0.16840106299247,0.0273915403771608,-10,0.674038925,"Chainlink-silhouette-seed3"
4,"Chainlink","silhouette","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-silhouette-seed4"
4,"Chainlink","silhouette","ICOT_local",7,0.389796394728519,0.009365729061128,-10,153.260254832,"Chainlink-silhouette-seed4"
4,"Chainlink","silhouette","OCT",10,0.316476337677694,0.0153192312168552,-10,0.559261186,"Chainlink-silhouette-seed4"
4,"Chainlink","silhouette","kmeans_plus",10,0.50127463339641,0.0253854900852975,-10,2.445183706,"Chainlink-silhouette-seed4"
4,"Chainlink","silhouette","hclust",10,0.495714338045537,0.0373478629998151,-10,1.993188773,"Chainlink-silhouette-seed4"
4,"Chainlink","silhouette","gmm",10,0.402021271061969,0.0125505833320631,-10,0.267839227,"Chainlink-silhouette-seed4"
4,"Chainlink","silhouette","dbscan",0.1,0.16840106299247,0.0273915403771608,-10,0.467639765,"Chainlink-silhouette-seed4"
5,"Chainlink","silhouette","True",2,0.157634784984261,0.264920484035693,1,0,"Chainlink-silhouette-seed5"
5,"Chainlink","silhouette","ICOT_local",7,0.390036398368072,0.00626242132285389,-10,155.277636984,"Chainlink-silhouette-seed5"
5,"Chainlink","silhouette","OCT",10,0.330678816870154,0.00961284295306698,-10,0.577953551,"Chainlink-silhouette-seed5"
5,"Chainlink","silhouette","kmeans_plus",10,0.500804209280547,0.0307639427112836,-10,2.961328697,"Chainlink-silhouette-seed5"
5,"Chainlink","silhouette","hclust",10,0.495714338045537,0.0373478629998151,-10,2.547926567,"Chainlink-silhouette-seed5"
5,"Chainlink","silhouette","gmm",8,0.418854292258871,0.0114881835076279,-10,0.253176301,"Chainlink-silhouette-seed5"
5,"Chainlink","silhouette","dbscan",0.1,0.16840106299247,0.0273915403771608,-10,0.650835374,"Chainlink-silhouette-seed5"
1,"EngyTime","dunnindex","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-dunnindex-seed1"
1,"EngyTime","dunnindex","ICOT_local",2,0.394511048996984,0.0640383583898727,0,41989.506430395,"EngyTime-dunnindex-seed1"
1,"EngyTime","dunnindex","OCT",7,0.303680627501877,0.00123365697697533,-10,1.960570079,"EngyTime-dunnindex-seed1"
1,"EngyTime","dunnindex","kmeans_plus",7,0.340139942350781,0.00457959332953979,-10,19.924850628,"EngyTime-dunnindex-seed1"
1,"EngyTime","dunnindex","hclust",2,0.373224606543315,0.0137707827347242,0.00125253765947285,16.200725686,"EngyTime-dunnindex-seed1"
1,"EngyTime","dunnindex","gmm",10,0.3036976396236,0.00332816888468344,-10,1.83306675,"EngyTime-dunnindex-seed1"
1,"EngyTime","dunnindex","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.830242103,"EngyTime-dunnindex-seed1"
2,"EngyTime","dunnindex","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-dunnindex-seed2"
2,"EngyTime","dunnindex","ICOT_local",2,0.394511048996984,0.0640383583898727,0,35926.180582983,"EngyTime-dunnindex-seed2"
2,"EngyTime","dunnindex","OCT",9,0.283767836398881,0.00173469139048467,-10,1.834352127,"EngyTime-dunnindex-seed2"
2,"EngyTime","dunnindex","kmeans_plus",9,0.329921263835622,0.00445068126908944,-10,19.285464089,"EngyTime-dunnindex-seed2"
2,"EngyTime","dunnindex","hclust",2,0.373224606543315,0.0137707827347242,0.00125253765947285,15.789923618,"EngyTime-dunnindex-seed2"
2,"EngyTime","dunnindex","gmm",5,0.362893449180898,0.00507068795292378,-10,1.806409088,"EngyTime-dunnindex-seed2"
2,"EngyTime","dunnindex","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.530627774,"EngyTime-dunnindex-seed2"
3,"EngyTime","dunnindex","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-dunnindex-seed3"
3,"EngyTime","dunnindex","ICOT_local",2,0.394511048996984,0.0640383583898727,0,51717.891585301,"EngyTime-dunnindex-seed3"
3,"EngyTime","dunnindex","OCT",9,0.274424302813074,0.00165392942240242,-10,2.035758762,"EngyTime-dunnindex-seed3"
3,"EngyTime","dunnindex","kmeans_plus",9,0.329921263835622,0.00445068126908944,-10,19.99863883,"EngyTime-dunnindex-seed3"
3,"EngyTime","dunnindex","hclust",2,0.373224606543315,0.0137707827347242,0.00125253765947285,17.603949175,"EngyTime-dunnindex-seed3"
3,"EngyTime","dunnindex","gmm",7,0.342957777608354,0.00408741311096641,-10,1.985953544,"EngyTime-dunnindex-seed3"
3,"EngyTime","dunnindex","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.830078652,"EngyTime-dunnindex-seed3"
4,"EngyTime","dunnindex","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-dunnindex-seed4"
4,"EngyTime","dunnindex","ICOT_local",2,0.394511048996984,0.0640383583898727,0,20783.609658521,"EngyTime-dunnindex-seed4"
4,"EngyTime","dunnindex","OCT",9,0.283767836398881,0.00173469139048467,-10,1.983359595,"EngyTime-dunnindex-seed4"
4,"EngyTime","dunnindex","kmeans_plus",9,0.329921263835622,0.00445068126908944,-10,19.255977587,"EngyTime-dunnindex-seed4"
4,"EngyTime","dunnindex","hclust",2,0.373224606543315,0.0137707827347242,0.00125253765947285,15.940615269,"EngyTime-dunnindex-seed4"
4,"EngyTime","dunnindex","gmm",5,0.362858367483207,0.00507068795292378,-10,1.810434875,"EngyTime-dunnindex-seed4"
4,"EngyTime","dunnindex","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.593882422,"EngyTime-dunnindex-seed4"
5,"EngyTime","dunnindex","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-dunnindex-seed5"
5,"EngyTime","dunnindex","ICOT_local",2,0.394511048996984,0.0640383583898727,0,36610.70722957,"EngyTime-dunnindex-seed5"
5,"EngyTime","dunnindex","OCT",9,0.283767836398881,0.00173469139048467,-10,1.944450011,"EngyTime-dunnindex-seed5"
5,"EngyTime","dunnindex","kmeans_plus",9,0.329921263835622,0.00445068126908944,-10,19.600829228,"EngyTime-dunnindex-seed5"
5,"EngyTime","dunnindex","hclust",2,0.373224606543315,0.0137707827347242,0.00125253765947285,16.044835132,"EngyTime-dunnindex-seed5"
5,"EngyTime","dunnindex","gmm",8,0.278309977609087,0.00452631371690122,-10,1.818083403,"EngyTime-dunnindex-seed5"
5,"EngyTime","dunnindex","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.585502481,"EngyTime-dunnindex-seed5"
1,"EngyTime","silhouette","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-silhouette-seed1"
1,"EngyTime","silhouette","ICOT_local",2,0.572664305563599,0.0586743469150118,0,3063.095924985,"EngyTime-silhouette-seed1"
1,"EngyTime","silhouette","OCT",3,0.433724367218386,0.00352598712520468,-10,1.184433255,"EngyTime-silhouette-seed1"
1,"EngyTime","silhouette","kmeans_plus",3,0.437867099692937,0.00250842466018572,-10,15.9389313,"EngyTime-silhouette-seed1"
1,"EngyTime","silhouette","hclust",3,0.379090130922952,0.00565989018042938,-10,15.06335427,"EngyTime-silhouette-seed1"
1,"EngyTime","silhouette","gmm",3,0.433347648978036,0.00191439633771281,-10,0.783397381,"EngyTime-silhouette-seed1"
1,"EngyTime","silhouette","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,1.736670002,"EngyTime-silhouette-seed1"
2,"EngyTime","silhouette","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-silhouette-seed2"
2,"EngyTime","silhouette","ICOT_local",2,0.572664305563599,0.0586743469150118,0,3288.082997162,"EngyTime-silhouette-seed2"
2,"EngyTime","silhouette","OCT",3,0.433724367218386,0.00352598712520468,-10,1.321959682,"EngyTime-silhouette-seed2"
2,"EngyTime","silhouette","kmeans_plus",3,0.437867099692937,0.00250842466018572,-10,19.141611191,"EngyTime-silhouette-seed2"
2,"EngyTime","silhouette","hclust",3,0.379090130922952,0.00565989018042938,-10,15.839022357,"EngyTime-silhouette-seed2"
2,"EngyTime","silhouette","gmm",3,0.433347648978036,0.00191439633771281,-10,0.978634343,"EngyTime-silhouette-seed2"
2,"EngyTime","silhouette","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.049132341,"EngyTime-silhouette-seed2"
3,"EngyTime","silhouette","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-silhouette-seed3"
3,"EngyTime","silhouette","ICOT_local",2,0.572664305563599,0.0586743469150118,0,3695.786729436,"EngyTime-silhouette-seed3"
3,"EngyTime","silhouette","OCT",3,0.433724367218386,0.00352598712520468,-10,1.354191598,"EngyTime-silhouette-seed3"
3,"EngyTime","silhouette","kmeans_plus",3,0.437867099692937,0.00250842466018572,-10,18.772423924,"EngyTime-silhouette-seed3"
3,"EngyTime","silhouette","hclust",3,0.379090130922952,0.00565989018042938,-10,15.867684189,"EngyTime-silhouette-seed3"
3,"EngyTime","silhouette","gmm",3,0.433347648978036,0.00191439633771281,-10,1.036081533,"EngyTime-silhouette-seed3"
3,"EngyTime","silhouette","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.155039673,"EngyTime-silhouette-seed3"
4,"EngyTime","silhouette","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-silhouette-seed4"
4,"EngyTime","silhouette","ICOT_local",2,0.572664305563599,0.0586743469150118,0,3150.672502784,"EngyTime-silhouette-seed4"
4,"EngyTime","silhouette","OCT",3,0.433724367218386,0.00352598712520468,-10,1.313127407,"EngyTime-silhouette-seed4"
4,"EngyTime","silhouette","kmeans_plus",3,0.437867099692937,0.00250842466018572,-10,18.57868904,"EngyTime-silhouette-seed4"
4,"EngyTime","silhouette","hclust",3,0.379090130922952,0.00565989018042938,-10,15.388841957,"EngyTime-silhouette-seed4"
4,"EngyTime","silhouette","gmm",3,0.433302952953491,0.00191439633771281,-10,1.001475236,"EngyTime-silhouette-seed4"
4,"EngyTime","silhouette","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,1.9812141,"EngyTime-silhouette-seed4"
5,"EngyTime","silhouette","True",2,0.398032669066604,0.000258524331315168,1,0,"EngyTime-silhouette-seed5"
5,"EngyTime","silhouette","ICOT_local",2,0.572664305563599,0.0586743469150118,0,3117.121628688,"EngyTime-silhouette-seed5"
5,"EngyTime","silhouette","OCT",3,0.433724367218386,0.00352598712520468,-10,1.316657864,"EngyTime-silhouette-seed5"
5,"EngyTime","silhouette","kmeans_plus",3,0.437867099692937,0.00250842466018572,-10,18.781116279,"EngyTime-silhouette-seed5"
5,"EngyTime","silhouette","hclust",3,0.379090130922952,0.00565989018042938,-10,15.651269095,"EngyTime-silhouette-seed5"
5,"EngyTime","silhouette","gmm",3,0.433347648978036,0.00191439633771281,-10,1.009451538,"EngyTime-silhouette-seed5"
5,"EngyTime","silhouette","dbscan",0.3,0.160508655000259,0.0104871791897253,-10,2.027054468,"EngyTime-silhouette-seed5"
1,"Hepta","dunnindex","True",7,0.701701220874264,1.07618340765214,1,0,"Hepta-dunnindex-seed1"
1,"Hepta","dunnindex","ICOT_local",4,0.40744086338373,0.27150525170958,-10,9.79559644,"Hepta-dunnindex-seed1"
1,"Hepta","dunnindex","OCT",7,0.372975456024656,0.0274417123112856,0.49242569107585,0.074957575,"Hepta-dunnindex-seed1"
1,"Hepta","dunnindex","kmeans_plus",7,0.701701220874264,1.07618340765214,1,0.493723901,"Hepta-dunnindex-seed1"
1,"Hepta","dunnindex","hclust",7,0.701701220874264,1.07618340765214,1,0.668001277,"Hepta-dunnindex-seed1"
1,"Hepta","dunnindex","gmm",7,0.701701220874264,1.07618340765214,1,0.174719208,"Hepta-dunnindex-seed1"
1,"Hepta","dunnindex","dbscan",1,0.701701220874264,1.07618340765214,-10,0.384106357,"Hepta-dunnindex-seed1"
2,"Hepta","dunnindex","True",7,0.701701220874264,1.07618340765214,1,0,"Hepta-dunnindex-seed2"
2,"Hepta","dunnindex","ICOT_local",4,0.449179267681687,0.357475223438775,-10,9.726660208,"Hepta-dunnindex-seed2"
2,"Hepta","dunnindex","OCT",7,0.372988625145858,0.0274417123112856,0.490513354367595,0.05744419,"Hepta-dunnindex-seed2"
